name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Seward,US,AK,USSWD,SWD,Seward Airport,,60.1340,-149.4227,America/Anchorage,2017-09-20
Newburgh,US,NY,USSWF,SWF,Newburgh,,41.5034,-74.0104,America/New_York,2017-05-23
Sewaren,US,NJ,USSWN,SWN,Amherst Dam,,44.4516,-89.2835,America/Chicago,2017-05-23
Stillwater,US,OK,USSWO,SWO,Stillwater,,36.1156,-97.0584,America/Chicago,2017-03-09
Shawano,US,WI,USSWS,SWS,Afton WP 91 Dam,,42.6017,-89.0668,America/Chicago,2017-05-23
Sweetwater,US,TX,USSWW,SWW,County Forest Crop Land 3 D-12.210 Dam,,45.2116,-91.2151,America/Chicago,2017-05-23
Danville,US,CA,USSXC,SXC,Catalina Airport,3749N 12159W,33.4042,-118.4159,America/Los_Angeles,2019-01-04
Sheldon Point,US,AK,USSXP,SXP,Nunam Iqua,,62.5309,-164.8496,America/Nome,2018-03-20
Soldotna,US,AK,USSXQ,SXQ,Soldotna,,60.4878,-151.0583,America/Anchorage,2017-03-09
Sidney,US,NY,USSXY,SXY,Sidney,4218N 07525W,42.3148,-75.3916,America/New_York,2017-05-23
Shemya,US,AK,USSYA,SYA,Shemya Island,,52.7222,174.1122,America/Adak,2020-06-15
Seal Bay,US,AK,USSYB,SYB,Seal Bay Seaplane Base,,58.3597,-152.2550,America/Anchorage,2014-02-01
Shelbyville,US,TN,USSYI,SYI,Shelbyville Municipal Airport,,35.5617,-86.4448,America/Chicago,2013-05-09
San Miguel,US,CA,USSYL,SYL,Roberts Army Heliport,,35.8143,-120.7434,America/Los_Angeles,2015-12-22
Stanton,US,MN,USSYN,SYN,Stanton,,44.4719,-93.0230,America/Chicago,2017-05-23
Syracuse,US,NY,USSYR,SYR,Syracuse,,43.0481,-76.1474,America/New_York,2019-09-05
Sylvester,US,GA,USSYV,SYV,Sylvester,,31.5309,-83.8369,America/New_York,2017-09-13
Warrensburg,US,MO,USSZL,SZL,Knob Noster,,38.7667,-93.5585,America/Chicago,2017-08-01
Shannon,US,MS,USSZN,SZN,Christy Airstrip,,34.0189,-119.8524,America/Los_Angeles,2014-10-08
Santa Paula,US,CA,USSZP,SZP,Santa Paula,,34.3542,-119.0593,America/Los_Angeles,2017-03-09
Stanleytown,US,VA,USSZT,SZT,Sandpoint Airport,,48.2966,-116.5627,America/Los_Angeles,2006-10-29
Trinidad,US,CO,USTAD,TAD,Perry Stokes Airport,,37.2597,-104.3403,America/Denver,2006-10-29
Tanana,US,AK,USTAL,TAL,Ralph M Calhoun Memorial Airport,6510N 15204W,65.1742,-152.1092,America/Anchorage,2006-10-29
Tama,US,IA,USTAM,TAM,Aroostook Medical Center TAMC's Health Sciences Library,4158N 09234W,46.6750,-67.9985,America/New_York,2017-05-23
Hart,US,TX,USTAR,TAR,Olneyville,3423N 10206W,41.8148,-71.4464,America/New_York,2017-05-23
Tuba City,US,AZ,USTBC,TBC,Tuba City,,36.1350,-111.2399,America/Denver,2011-05-14
Fort Leonard Wood,US,MO,USTBN,TBN,Waynesville-St. Robert Regional Airport,,37.7416,-92.1407,America/Chicago,2017-05-23
Statesboro,US,GA,USTBR,TBR,Statesboro,,32.4488,-81.7832,America/New_York,2017-03-09
Tucumcari,US,NM,USTCC,TCC,Saint Margaret Mary Elementary School,,44.1788,-88.4564,America/Chicago,2017-05-23
Tuscaloosa,US,AL,USTCL,TCL,Tuscaloosa,,33.2098,-87.5692,America/Chicago,2017-03-09
Santa Clara,US,NM,USTCM,TCM,McChord Field Airport (Joint Base Lewis-McChord),3558N 10605W,47.1374,-122.4818,America/Los_Angeles,2020-07-19
Canton,US,TX,USTCN,TCN,TCN Behavioral Health Services - Xenia,3233N 09553W,39.6860,-83.9373,America/New_York,2017-05-23
Truth Or Consequences,US,NM,USTCS,TCS,Truth or Consequences,,33.1284,-107.2528,America/Denver,2017-07-15
Takotna,US,AK,USTCT,TCT,Takotna Airport,,62.9931,-156.0660,America/Anchorage,2011-12-12
Tecumseh,US,KS,USTCU,TCU,Donnell Lake Dam,,28.4053,-98.9753,America/Chicago,2006-01-15
Thedford,US,NE,USTDF,TDF,Person County Airport,4158N 10034W,36.2868,-78.9854,America/New_York,2017-05-23
Toledo,US,WA,USTDO,TDO,Toledo,,46.4398,-122.8468,America/Los_Angeles,2017-07-03
Saint Edward,US,NE,USTDW,TDW,Tradewind Airport,4134N 09751W,35.1696,-101.8284,America/Chicago,2013-03-08
West Winfield,US,NY,USTDZ,TDZ,Toledo Executive Airport,4253N 07511W,41.5645,-83.4765,America/New_York,2017-05-23
Teaneck,US,NJ,USTEA,TEA,State Office Building,,30.2721,-97.7397,America/Chicago,2006-01-15
Teterboro,US,NJ,USTEB,TEB,Teterboro,,40.8598,-74.0593,America/New_York,2017-05-23
Tetlin,US,AK,USTEH,TEH,Tetlin Airport,,63.1366,-142.5241,America/Anchorage,2017-08-27
Tatitlek,US,AK,USTEK,TEK,Tatitlek Airport,,60.8718,-146.6881,America/Anchorage,2011-12-12
Texarkana,US,TX,USTEX,TEX,Telluride,,37.9375,-107.8123,America/Denver,2018-01-16
Tuskegee,US,AL,USTGE,TGE,Sharpe Field,,32.4941,-85.7787,America/Chicago,2017-04-17
Tullahoma,US,TN,USTHA,THA,Tullahoma Regional Airport,,35.3796,-86.2409,America/Chicago,2017-11-30
Thompsonfield,US,MO,USTHM,THM,Thompson Falls Airport,,47.5742,-115.2847,America/Denver,2016-11-02
Thermopolis,US,WY,USTHP,THP,Hot Springs County-Thermopolis Municipal Airport,,43.6638,-108.2110,America/Denver,2017-09-17
York,US,PA,USTHV,THV,York,,39.9626,-76.7277,America/New_York,2017-05-23
Tripp,US,SD,USTIP,TIP,Rantoul National Aviation Center,4313N 09757W,40.2936,-88.1425,America/Chicago,2020-07-17
Trinity,US,NC,USTIR,TIR,The Institute for Rehabilitation and Research Memorial Hermann,3451N 08032W,29.7089,-95.3944,America/Chicago,2013-03-08
Tacoma,US,WA,USTIW,TIW,Tacoma,,47.2529,-122.4443,America/Los_Angeles,2019-09-05
Titusville,US,FL,USTIX,TIX,Space Coast Regional Airport,,28.5110,-80.8006,America/New_York,2017-07-16
Talkeetna,US,AK,USTKA,TKA,Talkeetna,,62.3239,-150.1094,America/Anchorage,2011-05-14
Tenakee Springs,US,AK,USTKE,TKE,Tenakee Seaplane Base,,57.7787,-135.2189,America/Juneau,2011-12-12
Truckee,US,CA,USTKF,TKF,Truckee,,39.3280,-120.1833,America/Los_Angeles,2017-03-09
Tokeen,US,AK,USTKI,TKI,Tokeen,,55.9944,-133.4639,America/Juneau,2010-01-30
Tok,US,AK,USTKJ,TKJ,Tok,,63.3367,-142.9856,America/Anchorage,2011-05-14
Taku Lodge,US,AK,USTKL,TKL,Taku Glacier Lodge,,58.4907,-133.9412,America/Juneau,2017-09-03
Teller,US,AK,USTLA,TLA,Teller Airport,,65.2408,-166.3305,America/Nome,2011-12-12
Turtle Creek,US,PA,USTLC,TLC,Praise Academy,4024N 07949W,33.8553,-84.7184,America/New_York,2009-05-28
Telida,US,AK,USTLF,TLF,Telida,,63.3835,-153.2803,America/Anchorage,2017-03-05
Tallahassee,US,FL,USTLH,TLH,Tallahassee,,30.4383,-84.2807,America/New_York,2019-09-05
Tatalina,US,AK,USTLJ,TLJ,Tatalina LRRS Airport,,62.8942,-155.9764,America/Anchorage,2006-10-29
Tulare,US,CA,USTLR,TLR,Mefford Field,,36.1559,-119.3283,America/Los_Angeles,2014-10-08
Tuluksak,US,AK,USTLT,TLT,Tuluksak Airport,,61.0968,-160.9684,America/Anchorage,2011-12-12
Tifton,US,GA,USTMA,TMA,Henry Tift Myers Airport,,31.4279,-83.4942,America/New_York,2011-03-10
Timberville,US,VA,USTMB,TMB,Miami Executive Airport,,25.6482,-80.4323,America/New_York,2019-12-15
Tin City,US,AK,USTNC,TNC,Tin City,,65.5596,-167.9494,America/Nome,2017-02-20
Tununak,US,AK,USTNK,TNK,Tununak,,60.5825,-165.2617,America/Nome,2018-09-17
Twentynine Palms,US,CA,USTNP,TNP,Twentynine Palms,,34.1356,-116.0542,America/Los_Angeles,2017-03-09
Talbott,US,TN,USTNT,TNT,Collier County,3609N 08324W,26.0992,-81.3810,America/New_York,2019-12-15
Newton,US,IA,USTNU,TNU,Newton,,41.6997,-93.0480,America/Chicago,2017-05-23
Trenton,US,OH,USTNX,TNX,Tonopah Test Range Airport,3929N 08428W,37.7930,-116.7787,America/Los_Angeles,2006-10-29
Torrance,US,CA,USTOA,TOA,Torrance,,33.8359,-118.3406,America/Los_Angeles,2017-03-09
Toccoa,US,GA,USTOC,TOC,Toccoa Airport,,34.5937,-83.2963,America/New_York,2006-01-15
Togiak Village,US,AK,USTOG,TOG,Togiak Airport,,59.0528,-160.3967,America/Anchorage,2015-08-15
Troy,US,AL,USTOI,TOI,Troy,,31.8088,-85.9699,America/Chicago,2017-03-09
Toledo,US,OH,USTOL,TOL,Toledo,,41.6639,-83.5552,America/New_York,2019-09-05
Sutton,US,MA,USTON,TON,Groton-New London Airport,4208N 07146W,41.3301,-72.0445,America/New_York,2017-05-23
Topeka,US,KS,USTOP,TOP,Philip Billard Municipal Airport,,39.0700,-95.6205,America/Chicago,2017-05-23
Torrington,US,WY,USTOR,TOR,Torrington,,42.0625,-104.1844,America/Denver,2017-03-09
Tampa,US,FL,USTPA,TPA,Tampa,,27.9475,-82.4584,America/New_York,2019-09-05
Thompson,US,IA,USTPF,TPF,Tampa", Peter O Knight Airport,4322N 09346W,27.9156,-82.4492,America/New_York,2006-10-29
Tonopah,US,NV,USTPH,TPH,Tonopah,3803N 11713W,38.0672,-117.2301,America/Los_Angeles,2011-05-14
Temple,US,TX,USTPL,TPL,Temple,,31.0982,-97.3428,America/Chicago,2017-03-09
Tanalian Point,US,AK,USTPO,TPO,Port Alsworth,,60.2022,-154.3161,America/Anchorage,2017-05-26
Theresa,US,NY,USTQE,TQE,Tekamah,4413N 07547W,41.7783,-96.2211,America/Chicago,2017-05-23
Trainer,US,PA,USTRA,TRA,AMB TRAN Group,3949N 07524W,41.5553,-87.8231,America/Chicago,2017-05-23
Theresa,US,WI,USTRE,TRE,Fairplains/TREK,4331N 08827W,39.2443,-81.5322,America/New_York,2011-03-13
Trona,US,CA,USTRH,TRH,Trona,,35.7627,-117.3728,America/Los_Angeles,2006-01-15
Bristol-Johnson City-Kingsport (Tri-Cities Regional) Apt,US,TN,USTRI,TRI,Tri-Cities Regional TN/VA Airport,3628N 08224W,36.4807,-82.4071,America/New_York,2016-12-07
Tamarac,US,FL,USTRK,TRK,Truckee Tahoe Airport,2612N 08015W,39.3199,-120.1405,America/Los_Angeles,2011-03-28
Terrell,US,TX,USTRL,TRL,Terrell,,32.7360,-96.2753,America/Chicago,2017-03-09
Thermal,US,CA,USTRM,TRM,Thermal,,33.6403,-116.1394,America/Los_Angeles,2011-05-14
Tremonton,US,UT,USTRT,TRT,Tremonton,,41.7119,-112.1655,America/Denver,2017-12-10
Trenton,US,MO,USTRX,TRX,Trenton,,40.0789,-93.6166,America/Chicago,2017-05-23
Tanacross,US,AK,USTSG,TSG,Tanacross,,63.3853,-143.3464,America/Anchorage,2011-05-14
Taos,US,NM,USTSM,TSM,Taos Regional Airport,3624N 10534W,36.4581,-105.6722,America/Denver,2016-12-16
Tehachapi,US,CA,USTSP,TSP,Tehachapi,,35.1322,-118.4490,America/Los_Angeles,2017-03-09
Curtiss,US,WI,USTSS,TSS,East 34th Street Heliport,4457N 09026W,40.7421,-73.9721,America/New_York,2015-11-21
Troutdale,US,OR,USTTD,TTD,Portland-Troutdale Airport,,45.5493,-122.3982,America/Los_Angeles,2016-06-12
Trenton,US,NJ,USTTN,TTN,Trenton Mercer Airport,,40.2768,-74.8129,America/New_York,2017-05-23
Britton,US,SD,USTTO,TTO,Britton,,45.7916,-97.7509,America/Chicago,2017-05-23
Scottsville,US,VA,USTTS,TTS,Titusville", NASA Shuttle Landing Facility,3747N 07829W,28.6167,-80.7000,America/New_York,2013-03-16
Cattaraugus,US,NY,USTTT,TTT,TTT Ranch,4220N 07852W,43.5255,-106.6425,America/Denver,2010-02-19
Tullytown,US,PA,USTTW,TTW,Cantwell Airport,,63.3911,-148.9556,America/Anchorage,2013-04-27
Tulsa,US,OK,USTUL,TUL,Tulsa,,36.1540,-95.9928,America/Chicago,2017-03-09
Tupelo,US,MS,USTUP,TUP,Tupelo Regional Airport,,34.2664,-88.7674,America/Chicago,2014-10-07
Tucson International Apt,US,AZ,USTUS,TUS,Tucson,3207N 11057W,32.2217,-110.9265,America/Phoenix,2019-09-05
Winterhaven,US,CA,USTVA,TVA,TVA Forage Research,3244N 11438W,34.7593,-87.6409,America/Chicago,2010-02-14
Traverse City,US,MI,USTVC,TVC,Cherry Capital Airport,,44.7372,-85.5797,America/Detroit,2017-05-23
Thief River Falls,US,MN,USTVF,TVF,Thief River Falls Regional Airport,,48.0662,-96.1798,America/Chicago,2017-05-23
Thomasville,US,GA,USTVI,TVI,Thomasville Regional Airport,,30.8988,-83.8797,America/New_York,2011-03-10
South Lake Tahoe,US,CA,USTVL,TVL,Lake Tahoe Airport,,38.8935,-119.9963,America/Los_Angeles,2006-10-29
Twin Hills,US,AK,USTWA,TWA,Edward Jones Dome,,38.6328,-90.1884,America/Chicago,2006-01-15
Port Townsend,US,WA,USTWD,TWD,Jefferson County International Airport,,48.0548,-122.8096,America/Los_Angeles,2014-10-08
Taylor,US,AK,USTWE,TWE,Taylor Airport,,65.6740,-164.7999,America/Nome,2017-08-15
Twin Falls,US,ID,USTWF,TWF,Twin Falls Airport,,42.4816,-114.4875,America/Boise,2006-10-29
Wantagh,US,NY,USTWH,TWH,Two Harbors Amphibious Terminal Seaplane Base,4041N 07331W,33.4323,-118.5090,America/Los_Angeles,2015-03-07
Stewart,US,AL,USTWT,TWT,Sturgis Municipal Airport,3350N 08749W,37.5423,-87.9503,America/Chicago,2013-03-16
Texarkana,US,AR,USTXK,TXK,Texarkana Regional Airport,,33.4535,-93.9910,America/Chicago,2017-05-23
Tyonek,US,AK,USTYE,TYE,Tyonek,,61.0681,-151.1369,America/Anchorage,2011-05-14
Tyler,US,TX,USTYR,TYR,Tyler,,32.3513,-95.3011,America/Chicago,2017-03-09
Knoxville,US,TN,USTYS,TYS,Knoxville,,35.9606,-83.9207,America/New_York,2017-03-09
Taylor,US,AZ,USTYZ,TYZ,Taylor,,34.4650,-110.0912,America/Phoenix,2017-03-09
Tuscarora,US,PA,USTZC,TZC,Caro,4046N 07602W,43.4907,-83.3988,America/Detroit,2017-05-23
Abbeville,US,LA,USUAB,UAB,UAB Health System Medical West Hospital,,33.3721,-86.9910,America/Chicago,2011-12-11
Adrian,US,OR,USUAO,UAO,Aurora State Airport,,45.2497,-122.7697,America/Los_Angeles,2017-06-29
Columbus,US,MS,USUBS,UBS,Columbus,,33.4957,-88.4273,America/Chicago,2017-03-09
Utica,US,NY,USUCA,UCA,Oneida County Airport,,43.1451,-75.3832,America/New_York,2017-05-23
Yucca Flat,US,NV,USUCC,UCC,Yucca Lake,,36.9488,-116.0259,America/Los_Angeles,2016-06-12
Eunice,US,LA,USUCE,UCE,Eunice,,30.4944,-92.4176,America/Chicago,2017-09-09
Union,US,SC,USUCS,UCS,UCSF Benioff Childrens Hospital Oakland,3443N 08137W,37.8371,-122.2672,America/Los_Angeles,2016-12-07
Union City,US,TN,USUCY,UCY,Everett-Stewart Regional Airport,,36.3826,-88.9829,America/Chicago,2013-06-23
Cumberland City,US,TN,USUDC,UDC,Mount Vernon Square-University of the District of Columbia Metro Station,3623N 08737W,38.9046,-77.0228,America/New_York,2020-01-16
Underwood,US,WA,USUDD,UDD,Bermuda Dunes,4543N 12131W,33.7428,-116.2892,America/Los_Angeles,2011-05-14
Blue Ridge,US,VA,USUDG,UDG,Darlington County Jetport,3722N 07948W,34.4492,-79.8903,America/New_York,2017-07-07
Waukesha,US,WI,USUES,UES,Waukesha,,43.0117,-88.2315,America/Chicago,2017-05-23
Uganik,US,AK,USUGI,UGI,San Juan Uganik Seaplane Base,,57.7304,-153.3214,America/Anchorage,2017-09-11
Waukegan,US,IL,USUGN,UGN,Waukegan,4221N 08750W,42.3636,-87.8448,America/Chicago,2017-08-11
Ugashik,US,AK,USUGS,UGS,Ugashik,,57.5131,-157.3975,America/Anchorage,2006-01-17
South Dennis,US,MA,USUHS,UHS,UHS Delaware Valley Hospital,4141N 07009W,42.1643,-75.1286,America/New_York,2017-05-23
Quillayute,US,WA,USUIL,UIL,Quillayute,,47.9431,-124.5424,America/Los_Angeles,2007-02-15
Quincy,US,IL,USUIN,UIN,Quincy,,39.9356,-91.4099,America/Chicago,2017-05-23
Utica,US,MI,USUIZ,UIZ,Berz-Macomb Airport,,42.6639,-82.9652,America/Detroit,2017-05-23
Ukiah,US,CA,USUKI,UKI,Ukiah,,39.1502,-123.2078,America/Los_Angeles,2017-03-09
Hull,US,GA,USUKL,UKL,Wolf Creek Airport (historical),3400N 08317W,38.1787,-95.7003,America/Chicago,2017-06-27
Waukon,US,IA,USUKN,UKN,Waukon,,43.2694,-91.4757,America/Chicago,2017-09-17
Quakertown,US,PA,USUKT,UKT,Quakertown,,40.4418,-75.3416,America/New_York,2017-05-23
New Ulm,US,MN,USULM,ULM,New Ulm Municipal Airport,,44.3231,-94.5016,America/Chicago,2017-05-23
Umnak Island,US,AK,USUMB,UMB,University of Maryland - Baltimore County Campus,,39.2554,-76.7117,America/New_York,2011-01-10
Cumberland,US,IN,USUMC,UMC,Pine Log UMC Cemetery,3947N 08557W,34.3487,-84.7261,America/New_York,2010-02-15
Summerland,US,CA,USUMD,UMD,University of Maryland - College Park,3425N 11936W,38.9886,-76.9397,America/New_York,2018-09-28
Summit,US,AK,USUMM,UMM,Summit Airport,,63.3360,-149.1148,America/Anchorage,2011-12-12
Umiat,US,AK,USUMT,UMT,Umiat,,69.3669,-152.1442,America/Anchorage,2010-01-30
Manchester,US,OK,USUMZ,UMZ,Mena,3700N 09802W,34.5862,-94.2397,America/Chicago,2017-08-23
Union,US,PA,USUNI,UNI,Ohio University Airport-Snyder Field,,39.2117,-82.2228,America/New_York,2017-05-23
Unalakleet,US,AK,USUNK,UNK,Unalakleet,,63.8731,-160.7881,America/Anchorage,2017-03-09
Dunlap,US,TN,USUNL,UNL,University of Nevada-Las Vegas,3522N 08523W,36.1078,-115.1417,America/Los_Angeles,2006-01-15
Union City,US,IN,USUNO,UNO,United Nations Headquarters,,40.7495,-73.9679,America/New_York,2019-11-02
Sunray,US,TX,USUNR,UNR,University of Nevada,3601N 10149W,39.5416,-119.8149,America/Los_Angeles,2006-01-15
Mount Morris,US,PA,USUNS,UNS,Umnak Airport,3943N 08004W,53.3772,-167.8895,America/Anchorage,2017-05-04
Staunton,US,IL,USUNT,UNT,Texas College of Osteopathic Medicine - UNTHSC,3900N 08947W,32.7498,-97.3691,America/Chicago,2016-12-07
Juneau,US,WI,USUNU,UNU,Dodge County Airport,,43.4301,-88.6969,America/Chicago,2017-05-23
Munnsville,US,NY,USUNV,UNV,Penn State University Park Airport,4258N 07535W,40.8487,-77.8492,America/New_York,2017-05-23
Sewanee,US,TN,USUOS,UOS,Franklin County Airport,,35.2053,-85.8997,America/Chicago,2011-12-11
Oxford,US,MS,USUOX,UOX,University-Oxford Airport,3421N 08931W,34.3831,-89.5396,America/Chicago,2014-10-07
Upper Marlboro,US,MD,USUPM,UPM,Children's Hospital of Pittsburgh of UPMC,,40.4669,-79.9532,America/New_York,2017-05-23
Upolu Point,US,HI,USUPP,UPP,Upolu Airport,,20.2650,-155.8579,Pacific/Honolulu,2011-12-11
Queen,US,AK,USUQE,UQE,The Queens Airport,,58.8719,-158.4714,America/Anchorage,2015-07-12
Bourbonnais,US,IL,USUSA,USA,Plateau,4109N 08753W,30.7356,-88.0606,America/Chicago,2017-04-08
Union South Carolina,US,SC,USUSC,USC,Union County Airport - Troy Shelton Field,,34.6853,-81.6416,America/New_York,2017-07-08
Muskego,US,WI,USUSG,USG,Rolla Federal Center,4254N 08808W,37.9539,-91.7441,America/Chicago,2017-05-23
Shawmut,US,ME,USUSM,USM,US Marine Corps War Memorial,4437N 06935W,38.8904,-77.0697,America/New_York,2011-09-09
Hurtsboro,US,AL,USUSO,USO,USO Lafayette Square Club (historical),3214N 08525W,38.8996,-77.0350,America/New_York,2010-02-15
Union Springs,US,AL,USUSP,USP,USPHS Indian Health Center,,35.5200,-98.9360,America/Chicago,2012-01-01
Russia,US,OH,USUSS,USS,USS Battleship Alabama Memorial Park,4014N 08424W,30.6830,-88.0153,America/Chicago,2010-02-14
Saint Augustine,US,FL,USUST,UST,Saint Augustine,,29.8947,-81.3145,America/New_York,2017-01-30
Tchula,US,MS,USUTA,UTA,Tunica Municipal Airport,3311N 09013W,34.6808,-90.3464,America/Chicago,2013-02-24
Aultman,US,PA,USUTM,UTM,Tunica,4034N 07915W,34.6846,-90.3829,America/Chicago,2017-03-09
Utopia Creek,US,AK,USUTO,UTO,Indian Mountain LRRS Airport,,65.9934,-153.6963,America/Anchorage,2017-09-10
Kuparuk,US,AK,USUUK,UUK,Ugnu-Kuparuk Airport,,70.3306,-149.5975,America/Anchorage,2016-10-29
Churubusco,US,IN,USUUO,UUO,Willow Airport,4113N 08519W,61.7544,-150.0522,America/Anchorage,2014-04-12
Puryear,US,TN,USUUU,UUU,Newport State Airport,3626N 08820W,41.5320,-71.2817,America/New_York,2017-05-23
Uvalde,US,TX,USUVA,UVA,Garner Field Airport,,29.2174,-99.7432,America/Chicago,2014-04-19
Ware,US,MA,USUWA,UWA,Ware Airport,,42.2829,-72.2154,America/New_York,2017-09-24
Valders,US,WI,USVAD,VAD,Moody Air Force Base,4404N 08753W,30.9686,-83.1931,America/New_York,2014-11-30
Floyd,US,VA,USVAF,VAF,Allan Hancock College - Vandenberg Air Force Base Center,3654N 08019W,34.7505,-120.5376,America/Los_Angeles,2009-04-10
Chevak,US,AK,USVAK,VAK,Chevak,,61.5278,-165.5864,America/Nome,2017-03-09
Van Buren,US,IN,USVAM,VAM,Hampton National Cemetery VAMC Cemetery,,37.0185,-76.3310,America/New_York,2014-10-10
Valley,US,AL,USVAY,VAY,South Jersey Regional Airport,3247N 08510W,39.9438,-74.8421,America/New_York,2017-05-23
Viborg,US,SD,USVBG,VBG,Vandenberg Air Force Base,4310N 09704W,34.7373,-120.5843,America/Los_Angeles,2020-07-19
Van Buren Township,US,MI,USVBM,VBM,Blue Mountain Airport,4212N 08328W,57.7845,-157.1084,America/Anchorage,2017-09-03
Beloit,US,KS,USVBT,VBT,Bentonville Municipal Airport,3927N 09806W,36.3456,-94.2191,America/Chicago,2017-05-23
Columbus,US,TX,USVCB,VCB,Nut Tree Airport,2942N 09632W,38.3766,-121.9633,America/Los_Angeles,2017-04-10
Victoria,US,TX,USVCT,VCT,Victoria Regional Airport,,28.8528,-96.9186,America/Chicago,2006-10-29
Verdugo City,US,CA,USVCU,VCU,Virginia Commonwealth University Medical Center,,37.5399,-77.4296,America/New_York,2016-12-07
Victorville,US,CA,USVCV,VCV,Southern California Logistics Airport,,34.5870,-117.3744,America/Los_Angeles,2020-07-08
Fordville,US,ND,USVDF,VDF,Tampa", Vandenberg Airport,4813N 09747W,28.0139,-82.3453,America/New_York,2011-03-13
Vidalia,US,GA,USVDI,VDI,Vidalia,,32.2177,-82.4135,America/New_York,2017-03-09
Valdez,US,AK,USVDZ,VDZ,Valdez Airport,,61.1339,-146.2483,America/Anchorage,2006-10-29
Providence,US,UT,USVEC,VEC,Hoover Dam,4142N 11149W,36.0161,-114.7380,America/Phoenix,2019-07-26
Venetie,US,AK,USVEE,VEE,Venetie,,67.0139,-146.4186,America/Anchorage,2011-05-14
Vernal,US,UT,USVEL,VEL,Vernal,,40.4555,-109.5288,America/Denver,2017-03-09
Vesper,US,WI,USVES,VES,Darke County Airport,,40.2043,-84.5314,America/New_York,2017-08-21
Tioga,US,ND,USVEX,VEX,Tioga Municipal Airport,,48.3863,-102.9032,America/Chicago,2017-05-23
Haverford,US,PA,USVFD,VFD,City of Fair Oaks Ranch Fire Station 2,4000N 07517W,29.7341,-98.6436,America/Chicago,2016-12-07
Virginia City,US,VA,USVGT,VGT,North Las Vegas Air Terminal,3655N 08220W,36.2125,-115.1970,America/Los_Angeles,2006-10-29
Van Horn,US,TX,USVHN,VHN,Culberson County Airport,,31.0613,-104.7864,America/Chicago,2014-10-08
Vichy,US,MO,USVIH,VIH,Rolla National Airport,,38.1315,-91.7720,America/Chicago,2017-07-16
Kavik,US,AK,USVIK,VIK,Kavik Airstrip,,70.1406,-147.1871,America/Anchorage,2015-03-07
Viola,US,AR,USVIP,VIP,Wheelbarrow Shed (historical),3623N 09158W,48.1000,-123.4307,America/Los_Angeles,2017-06-24
Visalia,US,CA,USVIS,VIS,Visalia,,36.3302,-119.2921,America/Los_Angeles,2017-03-09
Abingdon,US,VA,USVJI,VJI,Abingdon,3642N 08159W,36.7098,-81.9774,America/New_York,2017-04-08
Vicksburg,US,MS,USVKS,VKS,Vicksburg,,32.3526,-90.8779,America/Chicago,2017-03-09
West Kavik,US,AK,USVKW,VKW,West Kavik River Airport (historical),,69.6767,-146.9033,America/Anchorage,2017-07-10
Vandalia,US,IL,USVLA,VLA,Vandalia,,38.9606,-89.0937,America/Chicago,2017-05-23
Valdosta,US,GA,USVLD,VLD,Valdosta,,30.8333,-83.2803,America/New_York,2017-03-09
Valle,US,AZ,USVLE,VLE,Valle,,35.6536,-112.1385,America/Phoenix,2011-05-14
Waller,US,TX,USVLL,VLL,Oakland-Troy Airport,,42.5428,-83.1783,America/Detroit,2017-05-23
Vallejo,US,CA,USVLO,VLO,Vallejo,,38.1041,-122.2566,America/Los_Angeles,2017-05-30
Venice,US,FL,USVNC,VNC,Venice,,27.0998,-82.4543,America/New_York,2017-03-09
Van Nuys,US,CA,USVNY,VNY,Van Nuys Airport,,34.2097,-118.4906,America/Los_Angeles,2006-10-29
Camp Douglas,US,WI,USVOK,VOK,Camp Douglas,,43.9225,-90.2715,America/Chicago,2017-05-23
Valparaiso,US,FL,USVPS,VPS,Destin,,30.3935,-86.4958,America/Chicago,2017-03-09
Valparaiso,US,IN,USVPZ,VPZ,Porter County Regional Airport,4128N 08703W,41.4499,-87.0115,America/Chicago,2017-05-23
Vero Beach,US,FL,USVRB,VRB,Vero Beach,,27.6386,-80.3973,America/New_York,2017-03-09
Inverness,US,FL,USVRE,VRE,Rippon Virginia Railway Express Station,2850N 08220W,38.6124,-77.2535,America/New_York,2013-03-08
