name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Koppigen,CH,BE,CHKPP,KPP,Koppigen,4708N 00736E,47.1313,7.6052,Europe/Zurich,2017-07-04
Koprivnica,HR,06,HRKOV,KOV,Koprivnica,4609N 01649E,46.1628,16.8275,Europe/Zagreb,2018-03-06
Korkuteli,TR,07,TRKOR,KOR,Korkuteli,,37.0650,30.1957,Europe/Istanbul,2012-01-18
Kosse,US,TX,USKST,KST,Kosse,,31.3077,-96.6319,America/Chicago,2017-03-09
Kotka,FI,09,FIKTK,KTK,Kotka,6028N 02655E,61.1499,28.3399,Europe/Helsinki,2015-02-12
Kotor,ME,10,MEKOT,KOT,Kotor,4225N 01846E,42.4333,18.7667,Europe/Podgorica,2015-05-16
Kottwil,CH,LU,CHKWI,KWI,Kottwil,4709N 00802E,47.1645,8.0464,Europe/Zurich,2014-03-29
Kouaoua,NC,,NCKOU,KOU,Kouaoua,,-21.4990,165.7114,Pacific/Noumea,2015-12-13
Kountze,US,TX,USKNZ,KNZ,Kountze,3022N 09419W,30.3716,-94.3124,America/Chicago,2017-03-09
Kouri,JP,47,JPKKR,KKR,Kouri,,26.6991,128.0213,Asia/Tokyo,2017-04-09
Koutiala,ML,,MLKTX,KTX,Koutiala,,12.3833,-5.4667,Africa/Bamako,2006-10-29
Kouts,US,IN,USZKT,ZKT,Kouts,4119N 08702W,41.3167,-87.0259,America/Chicago,2017-05-23
Kowa,JP,23,JPKWX,KWX,Kowa,,34.2554,136.4612,Asia/Tokyo,2017-04-09
Kowloon,HK,,HKKWN,KWN,Kowloon,2218N 11410E,22.3046,114.1619,Asia/Hong_Kong,2009-10-11
Koyundere,TR,35,TRKYR,KYR,Koyundere,3834N 02704E,38.5753,27.0690,Europe/Istanbul,2015-01-07
Kradolf,CH,TG,CHKRA,KRA,Kradolf,4732N 00912E,47.5250,9.2014,Europe/Zurich,2017-10-27
Krakow,US,WI,USKK3,KK3,Krakow,4446N 08815W,44.7617,-88.2515,America/Chicago,2017-05-23
Krauchthal,CH,BE,CHKRT,KRT,Krauchthal,4701N 00734E,47.0096,7.5664,Europe/Zurich,2013-02-28
Kreamer,US,PA,USKRP,KRP,Kreamer,,40.8031,-76.9639,America/New_York,2017-05-23
Krebs,US,OK,USKRE,KRE,Krebs,3455N 09542W,34.9279,-95.7158,America/Chicago,2017-03-09
Kremlin,US,MT,USKML,KML,Kremlin,4834N 11005W,48.5744,-110.0855,America/Denver,2010-02-19
Kremlin,US,OK,USZOX,ZOX,Kremlin,3632N 09749W,36.5472,-97.8315,America/Chicago,2017-03-09
Kremmling,US,CO,USKM3,KM3,Kremmling,4003N 10624W,40.0589,-106.3889,America/Denver,2017-03-09
Kress,US,TX,USKS7,KS7,Kress,3421N 10144W,34.3665,-101.7485,America/Chicago,2017-03-09
Kreuzlingen,CH,TG,CHKRZ,KRZ,Kreuzlingen,,47.6505,9.1750,Europe/Zurich,2019-09-10
Kriegstetten,CH,SO,CHKRI,KRI,Kriegstetten,4711N 00736E,47.1745,7.5980,Europe/Zurich,2013-03-01
Kriens,CH,LU,CHKRS,KRS,Kriens,4702N 00817E,47.0311,8.2855,Europe/Zurich,2019-09-10
Kriessern,CH,SG,CHKSN,KSN,Kriessern,4721N 00936E,47.3688,9.6113,Europe/Zurich,2013-04-02
Kronenwetter,US,WI,USKR3,KR3,Kronenwetter,4449N 08935W,44.8222,-89.5904,America/Chicago,2017-05-23
Krotz Springs,US,LA,USKZS,KZS,Krotz Springs,3032N 09145W,30.5369,-91.7529,America/Chicago,2017-03-09
Krugerville,US,TX,USK9G,K9G,Krugerville,3316N 09659W,33.2815,-96.9906,America/Chicago,2017-03-09
Krum,US,TX,USKRU,KRU,Krum,3315N 09714W,33.2615,-97.2381,America/Chicago,2017-03-09
Kuala Pilah,MY,05,MYKUP,KUP,Kuala Pilah,0244N 10215E,2.7389,102.2487,Asia/Kuala_Lumpur,2012-01-17
Kubura,JP,47,JPKBR,KBR,Kubura,,24.4513,122.9438,Asia/Tokyo,2017-04-09
Kugururok River,US,AK,USKUW,KUW,Kugururok River,,67.9789,-161.9053,America/Anchorage,2006-01-15
Kula,TR,45,TRKLA,KLA,Kula,,38.5473,28.6498,Europe/Istanbul,2013-08-06
Kula,US,HI,USKU2,KU2,Kula,2047N 15619W,19.5189,-154.8342,Pacific/Honolulu,2006-01-15
Kulai,MY,01,MYKLI,KLI,Kulai,0140N 10336E,1.6561,103.6032,Asia/Kuala_Lumpur,2012-01-28
Kulik Lake,US,AK,USLKK,LKK,Kulik Lake,,61.7030,-160.6996,America/Anchorage,2011-12-12
Kulim,MY,02,MYKLM,KLM,Kulim,0521N 10032E,5.3240,100.6085,Asia/Kuala_Lumpur,2014-04-07
Kullar,TR,41,TRKLL,KLL,Kullar,4043N 02959E,40.7242,29.9894,Europe/Istanbul,2015-06-08
Kulm,US,ND,USKUM,KUM,Kulm,4618N 09856W,46.3019,-98.9482,America/Chicago,2017-05-23
Kulpmont,US,PA,USKUL,KUL,Kulpmont,4048N 07628W,40.7934,-76.4724,America/New_York,2017-05-23
Kulpsville,US,PA,USKUP,KUP,Kulpsville,,40.2429,-75.3366,America/New_York,2017-05-23
Kuluk Bay,US,AK,USKUB,KUB,Kuluk Bay,5152N 17634W,51.8750,-176.5631,America/Adak,2006-01-15
Kumluca,TR,07,TRKUM,KUM,Kumluca,,36.3703,30.2869,Europe/Istanbul,2012-02-02
Kumport,TR,34,TRKMX,KMX,Kumport,4057N 02849E,40.9708,28.6797,Europe/Istanbul,2017-04-29
Kuna,US,ID,USKUN,KUN,Kuna,4329N 11625W,43.4918,-116.4201,America/Boise,2017-03-09
Kunia Camp,US,HI,USKC2,KC2,Kunia Camp,2127N 15803W,21.4591,-158.0611,Pacific/Honolulu,2013-03-07
Kunkletown,US,PA,USK2T,K2T,Kunkletown,4050N 07526W,40.8479,-75.4482,America/New_York,2017-05-23
Kuroda,JP,32,JPKRD,KRD,Kuroda,,34.3567,135.2410,Asia/Tokyo,2017-04-09
Kurtköy,TR,34,TRKUR,KUR,Kurtkoy,4055N 02918E,40.9176,29.2993,Europe/Istanbul,2020-06-10
Kusadasi,TR,09,TRKUS,KUS,Kusadasi,3751N 02715E,37.8667,27.2500,Europe/Istanbul,2016-12-06
Kutjevo,HR,11,HRKUJ,KUJ,Kutjevo,4525N 01752E,45.4261,17.8825,Europe/Zagreb,2016-12-25
Kutztown,US,PA,USKUT,KUT,Kutztown,4031N 07546W,40.5173,-75.7774,America/New_York,2017-05-23
Kuyucak,TR,09,TRKCK,KCK,Kuyucak,,37.9133,28.4592,Europe/Istanbul,2013-08-06
Kuzuluk,TR,54,TRKUZ,KUZ,Kuzuluk,4038N 03039E,40.6253,30.6554,Europe/Istanbul,2012-01-18
Kyana,US,IN,USKAZ,KAZ,Kyana,3818N 08646W,38.3051,-86.7822,America/Indiana/Vincennes,2017-05-23
Kyle,US,TX,USKYZ,KYZ,Kyle,2959N 09752W,29.9891,-97.8772,America/Chicago,2017-03-09
Kylertown,US,PA,USKYT,KYT,Kylertown,4100N 07810W,40.9934,-78.1672,America/New_York,2017-05-23
Käerjeng,LU,CA,LUKRJ,KRJ,Kaeerjeng,4935N 00554E,49.5831,5.8989,Europe/Luxembourg,2017-01-14
Kölliken,CH,AG,CHKOL,KOL,Kolliken,4720N 00801E,47.3334,8.0224,Europe/Zurich,2017-12-07
Köniz,CH,BE,CHKNZ,KNZ,Koeniz,4655N 00725E,46.9244,7.4146,Europe/Zurich,2019-10-02
Körfez,TR,41,TRKFZ,KFZ,Korfez,4047N 02944E,40.7670,29.7828,Europe/Istanbul,2020-06-10
Künten,CH,AG,CHKNN,KNN,Kunten,4723N 00819E,47.3889,8.3305,Europe/Zurich,2017-11-07
Küre,TR,37,TRKUE,KUE,Kure,4148N 03343E,41.8058,33.7116,Europe/Istanbul,2012-01-18
Küsnacht,CH,ZH,CHKHH,KHH,Kuesnacht,4719N 00835E,47.3180,8.5840,Europe/Zurich,2013-04-02
Küssnacht am Rigi,CH,SZ,CHKSR,KSR,Kuessnacht am Rigi,4704N 00826E,47.0836,8.4335,Europe/Zurich,2018-11-05
Kütahya,TR,43,TRKTY,KTY,Kuetahya,3925N 02959E,39.2500,29.5000,Europe/Istanbul,2017-11-29
Küttigen,CH,AG,CHKT5,KT5,Kuttigen,4725N 00803E,47.4148,8.0498,Europe/Zurich,2017-11-07
Küçükköy,TR,34,TRKUK,KUK,Kucukkoy,4103N 02854E,41.0823,28.8895,Europe/Istanbul,2011-01-04
Küçükçekmece,TR,34,TRKCE,KCE,Kucukcekmece,4059N 02846E,40.9946,28.7808,Europe/Istanbul,2010-12-30
L'Abbaye,CH,VD,CHABB,ABB,L'Abbaye,4639N 00619E,46.6497,6.3191,Europe/Zurich,2013-02-26
L'Anse,US,MI,USLAJ,LAJ,L'Anse,,46.7566,-88.4529,America/Detroit,2017-05-23
L'Orient,CH,VD,CHLOR,LOR,L'Orient,4636N 00614E,46.6014,6.2394,Europe/Zurich,2018-01-01
La Barge,US,WY,USLB8,LB8,La Barge,4215N 11011W,42.2619,-110.1946,America/Denver,2017-03-09
La Belle,US,FL,USLFL,LFL,La Belle,,27.9775,-82.4519,America/New_York,2010-02-06
La Brévine,CH,NE,CHLAB,LAB,La Brevine,4659N 00636E,46.9806,6.6064,Europe/Zurich,2013-02-27
La Carrillo,PA,10,PALCR,LCR,La Carrillo,0758N 08053W,7.9695,-80.8838,America/Panama,2015-07-03
La Center,US,KY,USLZR,LZR,La Center,3704N 08858W,37.0767,-88.9737,America/Chicago,2017-03-09
La Center,US,WA,US2LC,2LC,La Center,4551N 12240W,45.8623,-122.6704,America/Los_Angeles,2017-03-09
La Chaux-de-Fonds,CH,NE,CHLCF,LCF,La Chaux-de-Fonds,4708N 00651E,47.0999,6.8259,Europe/Zurich,2020-01-07
La Chaux-du-Milieu,CH,NE,CHCDM,CDM,La Chaux-du-Milieu,4700N 00642E,47.0133,6.7012,Europe/Zurich,2017-07-26
La Colorada,PA,10,PALCA,LCA,La Colorada,0801N 08059W,8.0132,-80.9859,America/Panama,2017-08-16
La Conner,US,WA,USXHI,XHI,La Conner,,48.3887,-122.4963,America/Los_Angeles,2017-03-09
La Conversion,CH,VD,CHLCV,LCV,La Conversion,4630N 00640E,46.5128,6.6774,Europe/Zurich,2013-02-19
La Coste,US,TX,USL2C,L2C,La Coste,2918N 09848W,29.3108,-98.8100,America/Chicago,2011-05-14
La Crescenta,US,CA,USLCR,LCR,La Crescenta,,34.2242,-118.2401,America/Los_Angeles,2006-01-15
La Croix-de-Rozon,CH,GE,CHLCR,LCR,La Croix-de-Rozon,,46.1454,6.1364,Europe/Zurich,2013-02-26
La Crosse,US,FL,USXX4,XX4,La Crosse,2950N 08224W,29.8433,-82.4048,America/New_York,2017-03-09
La Crosse,US,KS,USRQS,RQS,La Crosse,3832N 09918W,38.5314,-99.3087,America/Chicago,2017-05-23
La Crosse,US,VA,USXSO,XSO,La Crosse,3642N 07805W,36.7001,-78.0997,America/New_York,2017-03-09
La Côte-aux-Fées,CH,NE,CHCAF,CAF,La Cote-aux-Fees,4652N 00629E,46.8674,6.4904,Europe/Zurich,2013-02-27
La Esperanza,HN,,HNLEZ,LEZ,La Esperanza,,14.3167,-88.1500,America/Tegucigalpa,2006-10-29
La Farge,US,WI,USLFZ,LFZ,La Farge,4334N 09038W,43.5747,-90.6404,America/Chicago,2017-05-23
La Fargeville,US,NY,USKGV,KGV,La Fargeville,4411N 07557W,44.1948,-75.9660,America/New_York,2017-05-23
La Fayette,US,KY,USLFE,LFE,La Fayette,3641N 08737W,36.6584,-87.6583,America/Chicago,2006-01-15
La Feria,US,TX,USLFX,LFX,La Feria,,26.1590,-97.8239,America/Chicago,2017-03-09
La Fox,US,IL,USLN6,LN6,La Fox,4153N 08824W,41.8864,-88.4090,America/Chicago,2017-05-23
La France,US,SC,USLFH,LFH,La France,3437N 08246W,34.6121,-82.7651,America/New_York,2006-01-15
La Garceana,PA,10,PALGA,LGA,La Garceana,0756N 08100W,7.9371,-81.0164,America/Panama,2017-08-16
La Grange,US,CA,USLG9,LG9,La Grange,3739N 12027W,37.6635,-120.4635,America/Los_Angeles,2006-01-15
La Grange,US,IL,USLAI,LAI,La Grange,,39.9473,-90.5374,America/Chicago,2017-05-23
La Grange,US,KY,USLGR,LGR,La Grange,3824N 08522W,38.4076,-85.3788,America/New_York,2017-03-09
La Grange,US,MO,USLGK,LGK,La Grange,4003N 09130W,40.0428,-91.4976,America/Chicago,2017-05-23
La Grange,US,NC,USGGL,GGL,La Grange,3518N 07747W,35.3068,-77.7880,America/New_York,2017-05-23
La Grange,US,TX,USLGX,LGX,La Grange,,29.9055,-96.8766,America/Chicago,2017-03-09
La Grange Park,US,IL,USLPG,LPG,La Grange Park,4150N 08752W,41.8347,-87.8617,America/Chicago,2017-05-23
La Habra Heights,US,CA,USC7D,C7D,La Habra Heights,3357N 11756W,33.9609,-117.9506,America/Los_Angeles,2017-03-09
La Harpe,US,IL,USLA4,LA4,La Harpe,4034N 09058W,40.5834,-90.9693,America/Chicago,2017-05-23
La Harpe,US,KS,USKHP,KHP,La Harpe,3755N 09517W,37.9170,-95.2991,America/Chicago,2017-05-23
La Honda,US,CA,US55C,55C,La Honda,3719N 12216W,37.3191,-122.2741,America/Los_Angeles,2011-05-14
La Jolla,US,CA,USLJL,LJL,La Jolla,3351N 11751W,33.8575,-117.8765,America/Los_Angeles,2006-01-15
La Junta,US,CO,USLJH,LJH,La Junta,,37.9850,-103.5438,America/Denver,2017-03-09
La Laguna,PA,10,PALLU,LLU,La Laguna,0820N 08044W,8.3500,-81.4333,America/Panama,2012-01-19
La Luz,US,NM,USLUZ,LUZ,La Luz,3258N 10556W,32.9779,-105.9419,America/Denver,2011-05-14
La Marque,US,TX,USLM9,LM9,La Marque,2922N 09458W,29.3686,-94.9713,America/Chicago,2017-03-09
La Mesa,PA,10,PALMS,LMS,La Mesa,0911N 07916W,8.1471,-81.1811,America/Panama,2017-08-16
La Mesa,US,CA,USLAE,LAE,La Mesa,3246N 11701W,32.7678,-117.0231,America/Los_Angeles,2017-03-09
La Mesa,US,NM,USLM5,LM5,La Mesa,3207N 10642W,32.1220,-106.7078,America/Denver,2011-05-14
La Mirada,US,CA,USLMI,LMI,La Mirada,,33.9172,-118.0120,America/Los_Angeles,2017-03-09
La Montañuela,PA,10,PALMT,LMT,La Montanuela,0744N 08035W,8.0249,-80.8632,America/Panama,2017-08-16
La Monte,US,MO,USL4M,L4M,La Monte,3846N 09325W,38.7742,-93.4252,America/Chicago,2017-05-23
La Motte,US,IA,USL2M,L2M,La Motte,4217N 09037W,42.2959,-90.6210,America/Chicago,2017-05-23
La Neuveville,CH,BE,CHLNE,LNE,La Neuveville,4704N 00706E,47.0659,7.0972,Europe/Zurich,2019-09-11
La Palma,US,CA,USLPA,LPA,La Palma,3350N 11802W,33.8464,-118.0467,America/Los_Angeles,2017-03-09
La Paz,US,IN,USLPZ,LPZ,La Paz,4127N 08618W,41.4598,-86.3083,America/Indiana/Indianapolis,2017-05-23
La Peña,PA,10,PALPN,LPN,La Pena,0808N 08102W,8.4667,-81.0333,America/Panama,1993-12-23
La Pine,US,OR,USLPH,LPH,La Pine,4340N 12130W,43.6704,-121.5036,America/Los_Angeles,2017-03-09
La Plaine,CH,GE,CHPLN,PLN,La Plaine,4611N 00600E,46.1773,6.0011,Europe/Zurich,2010-04-05
La Plata,US,MD,USLAP,LAP,La Plata,,38.5293,-76.9753,America/New_York,2019-01-03
La Pointe,US,WI,USJPP,JPP,La Pointe,4646N 09047W,46.7791,-90.7866,America/Chicago,2017-05-23
La Porte,US,CA,USLPE,LPE,La Porte,3941N 12059W,39.6821,-120.9841,America/Los_Angeles,2011-05-14
La Porte,US,IN,USLAO,LAO,La Porte,,41.6077,-86.7139,America/Chicago,2017-05-23
La Porte,US,TX,USUQF,UQF,La Porte,,29.6658,-95.0194,America/Chicago,2017-03-09
La Porte City,US,IA,US8LP,8LP,La Porte City,4218N 09211W,42.3150,-92.1921,America/Chicago,2017-05-23
La Praille,CH,GE,CHG2E,G2E,La Praille,4611N 00607E,46.1821,6.1335,Europe/Zurich,2010-04-05
La Pryor,US,TX,UST4L,T4L,La Pryor,2856N 09950W,28.9411,-99.8498,America/Chicago,2011-05-14
La Puente,US,CA,USLVR,LVR,La Puente,,34.0417,-117.9370,America/Los_Angeles,2006-01-15
La Quinta,US,CA,USLQ8,LQ8,La Quinta,3657N 07921W,34.3278,-118.6406,America/Los_Angeles,2006-01-15
La Raya de Calobre,PA,10,PALRC,LRC,La Raya de Calobre,0813N 08050W,8.2163,-80.8273,America/Panama,2017-08-16
La Raya de Santa María,PA,10,PALRS,LRS,La Raya de Santa Maria,0810N 08049W,8.1643,-80.8214,America/Panama,2017-08-16
La Rue,US,OH,USLRN,LRN,La Rue,4034N 08323W,40.5765,-83.3846,America/New_York,2017-05-23
La Sagne,CH,NE,CHSGN,SGN,La Sagne,4703N 00649E,47.0459,6.8095,Europe/Zurich,2013-02-27
La Salle,US,CO,USQAA,QAA,La Salle,4021N 10442W,40.3489,-104.7019,America/Denver,2017-03-09
La Salle,US,IL,USUJY,UJY,La Salle,,41.3334,-89.0918,America/Chicago,2017-05-23
La Salle,US,MI,USIYL,IYL,La Salle,4152N 08327W,41.8542,-83.4308,America/Detroit,2017-05-23
La Sarraz,CH,VD,CHLSZ,LSZ,La Sarraz,4640N 00631E,46.6586,6.5108,Europe/Zurich,2013-02-26
La Selva Beach,US,CA,USKLH,KLH,La Selva Beach,3656N 12152W,36.9366,-121.8647,America/Los_Angeles,2011-05-14
La Soledad,PA,10,PALDD,LDD,La Soledad,0752N 08116W,8.1500,-81.4667,America/Panama,2019-02-22
La Soledad,PA,10,PALSD,LSD,La Soledad,0808N 08059W,8.1500,-81.4667,America/Panama,2019-02-22
La Sonnaz,CH,FR,CHSOZ,SOZ,La Sonnaz,4650N 00707E,46.8362,7.1193,Europe/Zurich,2017-07-26
La Tour-de-Peilz,CH,VD,CHVTP,VTP,La Tour-de-Peilz,4627N 00652E,46.4531,6.8586,Europe/Zurich,2019-09-10
La Union,US,NM,USLU9,LU9,La Union,3157N 10639W,31.9507,-106.6617,America/Denver,2011-05-14
La Vale,US,MD,USKVN,KVN,La Vale,3939N 07849W,39.6556,-78.8106,America/New_York,2011-05-14
La Vergne,US,TN,USLVV,LVV,La Vergne,3600N 08634W,36.0156,-86.5819,America/Chicago,2017-03-09
La Vernia,US,TX,USLQZ,LQZ,La Vernia,2921N 09806W,29.3563,-98.1156,America/Chicago,2017-03-09
La Vista,US,NE,USVII,VII,La Vista,4111N 09602W,41.1839,-96.0311,America/Chicago,2017-03-09
La Ward,US,TX,USL3W,L3W,La Ward,2850N 09627W,28.8439,-96.4641,America/Chicago,2017-03-09
La Yeguada,PA,10,PALYE,LYE,La Yeguada,0827N 08052W,8.4306,-80.8575,America/Panama,2017-08-16
LaFayette,US,KY,USQLK,QLK,LaFayette,3640N 08737W,36.6812,-87.6203,America/Chicago,2011-05-14
LaMoure,US,ND,USLZM,LZM,LaMoure,4621N 09817W,46.3572,-98.2945,America/Chicago,2017-05-23
Labadie,US,MO,USLD2,LD2,Labadie,3831N 09051W,38.5289,-90.8501,America/Chicago,2017-05-23
Labouchere Bay,US,AK,USWLB,WLB,Labouchere Bay,,56.2944,-133.6389,America/Metlakatla,2010-01-30
Lac du Flambeau,US,WI,US7LD,7LD,Lac du Flambeau,4558N 08953W,45.9697,-89.8921,America/Chicago,2017-05-23
Lacassine,US,LA,USIKE,IKE,Lacassine,3014N 09255W,30.2355,-92.9215,America/Chicago,2011-05-14
Lacey,US,WA,USLAY,LAY,Lacey,,47.0343,-122.8232,America/Los_Angeles,2017-03-09
Laceys Spring,US,AL,USLS7,LS7,Laceys Spring,3432N 08636W,34.5361,-86.5889,America/Chicago,2011-12-11
Laceyville,US,PA,USFYJ,FYJ,Laceyville,4138N 07609W,41.6459,-76.1613,America/New_York,2017-05-23
Lachen,CH,AR,CHLAH,LAH,Lachen,4726N 00935E,47.4425,9.5848,Europe/Zurich,2011-02-26
Lachen,CH,SZ,CHLHN,LHN,Lachen,4711N 00851E,47.1922,8.8532,Europe/Zurich,2018-07-03
Lackawanna,US,NY,USXHP,XHP,Lackawanna,4249N 07849W,42.8256,-78.8234,America/New_York,2017-05-23
Lackawaxen,US,PA,US8PV,8PV,Lackawaxen,4128N 07459W,41.4820,-74.9860,America/New_York,2017-05-23
Lackey,US,MS,USYLC,YLC,Lackey,3348N 08828W,33.8032,-88.4623,America/Chicago,2010-02-16
Lackland City,US,TX,USLKJ,LKJ,Lackland City,2923N 09839W,29.3891,-98.6461,America/Chicago,2006-01-15
Laclede,US,ID,USQDE,QDE,Laclede,4810N 11645W,48.1702,-116.7560,America/Los_Angeles,2006-01-15
Lacombe,US,LA,USLQB,LQB,Lacombe,3018N 08956W,30.3135,-89.9431,America/Chicago,2011-05-14
Lacon,US,IL,USL7A,L7A,Lacon,4101N 08924W,41.0248,-89.4112,America/Chicago,2017-05-23
Lacona,US,NY,USLC4,LC4,Lacona,4338N 07604W,43.6434,-76.0685,America/New_York,2017-05-23
Ladd,US,IL,USLDD,LDD,Ladd,,41.3825,-89.2190,America/Chicago,2017-05-23
Laddonia,US,MO,USL7D,L7D,Laddonia,3914N 09138W,39.2425,-91.6454,America/Chicago,2017-05-23
Ladera Ranch,US,CA,USXXL,XXL,Ladera Ranch,3415N 11738W,33.5709,-117.6356,America/Los_Angeles,2011-05-14
Ladonia,US,TX,USLDX,LDX,Ladonia,,33.4248,-95.9464,America/Chicago,2017-03-09
Ladson,US,SC,USLDZ,LDZ,Ladson,,32.9857,-80.1098,America/New_York,2011-05-14
Ladue,US,MO,USLZD,LZD,Ladue,3840N 09022W,38.6498,-90.3807,America/Chicago,2017-05-23
Lady Lake,US,FL,USLAK,LAK,Lady Lake,,28.9175,-81.9229,America/New_York,2017-03-09
Ladysmith,US,VA,USULH,ULH,Ladysmith,3801N 07731W,38.0176,-77.5153,America/New_York,2010-02-18
Ladysmith,US,WI,USZYT,ZYT,Ladysmith,4527N 09106W,45.4630,-91.1040,America/Chicago,2017-05-23
Lafayette,US,AL,USYTF,YTF,Lafayette,3254N 08524W,32.8999,-85.4011,America/Chicago,2012-05-27
Lafayette,US,CA,USLZX,LZX,Lafayette,,37.8858,-122.1180,America/Los_Angeles,2017-03-09
Lafayette,US,CO,USLFY,LFY,Lafayette,3959N 10505W,39.9936,-105.0897,America/Denver,2017-03-09
Lafayette,US,IL,USLA7,LA7,Lafayette,4106N 08958W,41.1081,-89.9715,America/Chicago,2017-05-23
Lafayette,US,MN,USFYX,FYX,Lafayette,4426N 09423W,44.4466,-94.3953,America/Chicago,2017-05-23
Lafayette,US,NJ,USLFW,LFW,Lafayette,,41.0984,-74.6885,America/New_York,2017-05-23
Lafayette,US,OH,USLF2,LF2,Lafayette,4045N 08357W,39.9376,-83.4066,America/New_York,2017-05-23
Lafayette,US,OR,USYFQ,YFQ,Lafayette,4514N 12306W,45.2443,-123.1148,America/Los_Angeles,2017-03-09
Lafayette,US,TN,USLQJ,LQJ,Lafayette,,36.5212,-86.0264,America/Chicago,2017-03-09
Lafayette Hill,US,PA,USLH2,LH2,Lafayette Hill,4005N 07517W,40.0924,-75.2533,America/New_York,2019-04-03
Lafferty,US,OH,USL9F,L9F,Lafferty,4006N 08101W,40.1117,-81.0193,America/New_York,2017-05-23
Lafitte,US,LA,USLJF,LJF,Lafitte,2940N 09006W,29.6669,-90.1084,America/Chicago,2011-05-14
Laflin,US,PA,USLFP,LFP,Laflin,,41.2890,-75.8055,America/New_York,2017-05-23
Lago Vista,US,TX,USLV2,LV2,Lago Vista,3027N 09759W,30.4602,-97.9883,America/Chicago,2017-03-09
Lagrange,US,IN,USLGN,LGN,Lagrange,,41.6417,-85.4167,America/Indiana/Indianapolis,2017-05-23
Lagrange,US,ME,USD8W,D8W,Lagrange,4510N 06850W,45.1667,-68.8445,America/New_York,2017-05-23
Lagrange,US,OH,USZNG,ZNG,Lagrange,3834N 08240W,41.2373,-82.1199,America/New_York,2011-05-14
Lagrangeville,US,NY,USQLG,QLG,Lagrangeville,4139N 07346W,41.6509,-73.7629,America/New_York,2017-05-23
Lagro,US,IN,US5GR,5GR,Lagro,4050N 08543W,40.8381,-85.7303,America/Indiana/Indianapolis,2017-05-23
Laguna Beach,US,CA,USLAB,LAB,Laguna Beach,3332N 11746W,33.5423,-117.7831,America/Los_Angeles,2017-03-09
Laguna Hills,US,CA,USLHI,LHI,Laguna Hills,3336N 11742W,33.6125,-117.7128,America/Los_Angeles,2017-03-09
Laguna Niguel,US,CA,USLMG,LMG,Laguna Niguel,3331N 11742W,33.5225,-117.7075,America/Los_Angeles,2017-03-09
Laguna Vista,US,TX,US9LV,9LV,Laguna Vista,2606N 09717W,26.1009,-97.2903,America/Chicago,2017-03-09
Laguna Woods,US,CA,USLSW,LSW,Laguna Woods,3336N 11743W,33.6103,-117.7253,America/Los_Angeles,2017-03-09
Lagunitas,US,CA,USL5A,L5A,Lagunitas,3800N 12242W,38.0113,-122.7022,America/Los_Angeles,2006-01-15
Lahaina,US,HI,USLHN,LHN,Lahaina,,20.8743,-156.6766,Pacific/Honolulu,2017-09-05
Lahaska,US,PA,USPZV,PZV,Lahaska,4021N 07502W,40.3465,-75.0316,America/New_York,2017-05-23
Lahoma,US,OK,USLHD,LHD,Lahoma,3623N 09805W,36.3875,-98.0898,America/Chicago,2017-03-09
Lajes,PT,20,PTLDP,LDP,Lajes,3823N 02816W,41.9245,-8.5769,Europe/Lisbon,2011-08-28
Lake Alfred,US,FL,USLKA,LKA,Lake Alfred,,28.0995,-81.7435,America/New_York,2013-03-07
Lake Almanor,US,CA,USLKU,LKU,Lake Almanor,4015N 12109W,40.2292,-121.1547,America/Los_Angeles,2014-10-07
Lake Andes,US,SD,USLA5,LA5,Lake Andes,4309N 09832W,43.1639,-98.4567,America/Chicago,2011-12-11
Lake Ariel,US,PA,USKJA,KJA,Lake Ariel,4127N 07522W,41.4427,-75.3770,America/New_York,2011-12-11
Lake Arrowhead,US,CA,USLA2,LA2,Lake Arrowhead,3415N 11711W,34.2588,-117.1855,America/Los_Angeles,2011-12-11
Lake Arthur,US,LA,USLK3,LK3,Lake Arthur,3004N 09240W,30.0343,-92.7329,America/Chicago,2014-10-07
Lake Barrington,US,IL,USKBO,KBO,Lake Barrington,4212N 08809W,42.2151,-88.1469,America/Chicago,2011-12-11
Lake Bay,US,WA,USL4B,L4B,Lake Bay,4715N 12244W,47.2518,-122.7385,America/Los_Angeles,2010-09-05
Lake Benton,US,MN,USKBT,KBT,Lake Benton,4415N 09617W,44.2966,-96.2416,America/Chicago,2011-12-11
Lake Bluff,US,IL,USLBC,LBC,Lake Bluff,,42.2789,-87.8342,America/Chicago,2019-06-14
Lake Buena Vista,US,FL,USLBW,LBW,Lake Buena Vista,,28.3936,-81.5387,America/New_York,2011-05-14
Lake Charles,US,LA,USLCH,LCH,Lake Charles,,30.2282,-93.2347,America/Chicago,2014-10-07
Lake City,US,GA,USJLY,JLY,Lake City,3336N 08420W,33.6065,-84.3352,America/New_York,2017-03-09
Lake City,US,IA,USKIT,KIT,Lake City,4216N 09444W,42.2675,-94.7339,America/Chicago,2017-05-23
Lake City,US,KS,USKLC,KLC,Lake City,3721N 09849W,37.3534,-98.8209,America/Chicago,2017-05-23
Lake City,US,MI,US3LM,3LM,Lake City,4420N 08512W,44.3353,-85.2151,America/Detroit,2017-05-23
Lake City,US,MN,USLKE,LKE,Lake City,4426N 09215W,44.4497,-92.2682,America/Chicago,2017-05-23
