name,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Kilkís,GR,GRKKZ,KKZ,Kilkis,4100N 02252E,40.99302,22.87433,Europe/Athens,2019-01-20
Kilmarnock,GB,GBKMK,KMK,Kilmarnock,5538N 00432W,55.611709999999995,-4.49581,Europe/London,2019-09-19
Kilwinning,GB,GBKWG,KWG,Kilwinning,5539N 00443W,55.653330000000004,-4.70666,Europe/London,2017-06-12
Kimbe,PG,PGKIM,KIM,Kimbe,,-5.55085,150.13766,Pacific/Port_Moresby,2015-04-06
Kimberley,ZA,ZAKIM,KIM,Kimberley,,-28.732259999999997,24.762320000000003,Africa/Johannesburg,2019-09-05
Kimitsu,JP,JPKMT,KMT,Kimitsu,,35.350429999999996,139.87028999999998,Asia/Tokyo,2017-07-22
Kimry,RU,RUKIM,KIM,Kimry,5653N 03722E,56.86666999999999,37.35,Europe/Moscow,2019-09-05
Kindu,CD,CDKND,KND,Kindu,,-2.94373,25.92237,Africa/Lubumbashi,2013-02-08
Kineshma,RU,RUKIN,KIN,Kineshma,,57.43914,42.12894,Europe/Moscow,2019-09-05
King's Lynn,GB,GBKLN,KLN,King's Lynn,5245N 00023E,52.75172,0.39516,Europe/London,2017-06-12
Kingisepp,RU,RUKGS,KGS,Kingisepp,5922N 02837E,59.37331,28.613429999999997,Europe/Moscow,2019-12-03
Kingman,US,USKNG,KNG,Kingman,,35.189440000000005,-114.05301000000001,America/Phoenix,2017-03-09
Kingman,US,USKNM,KNM,Kingman,3738N 09806W,35.189440000000005,-114.05301000000001,America/Phoenix,2017-03-09
Kingman,US,USZUD,ZUD,Kingman,3930N 08356W,35.189440000000005,-114.05301000000001,America/Phoenix,2017-03-09
Kingsford,AU,AUGTY,GTY,Kingsford,,-33.92399,151.22749,Australia/Sydney,2019-07-18
Kingsland,US,USKGL,KGL,Kingsland,3039N 09826W,30.79996,-81.68983,America/New_York,2017-03-09
Kingston,CA,CAKGN,KGN,Kingston,4459N 06456W,44.22976,-76.48098,America/Toronto,2014-05-11
Kingston,CA,CAKIN,KIN,Kingston,,44.22976,-76.48098,America/Toronto,2014-05-11
Kingston,JM,JMKIN,KIN,Kingston,,17.997020000000003,-76.79358,America/Jamaica,2015-06-03
Kingston,US,USK5T,K5T,Kingston,3516N 07735W,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKG8,KG8,Kingston,4748N 12229W,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKGC,KGC,Kingston,3928N 08254W,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKGN,KGN,Kingston,,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKNJ,KNJ,Kingston,,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKNS,KNS,Kingston,,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKSO,KSO,Kingston,,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKT4,KT4,Kingston,3328N 08204W,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKT5,KT5,Kingston,4256N 07103W,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingston,US,USKTQ,KTQ,Kingston,,41.927040000000005,-73.99736,America/New_York,2017-05-23
Kingstown,VC,VCKTN,KTN,Kingstown,1308N 06113W,13.155270000000002,-61.227419999999995,America/St_Vincent,2019-09-05
Kingsville,US,USKV9,KV9,Kingsville,3845N 09404W,27.51587,-97.85611,America/Chicago,2017-03-09
Kingsville,US,USKVG,KVG,Kingsville,3926N 07625W,27.51587,-97.85611,America/Chicago,2017-03-09
Kingswinford,GB,GBKGW,KGW,Kingswinford,5229N 00211W,52.49755,-2.16889,Europe/London,2012-03-29
Kingswood,GB,GBKIN,KIN,Kingswood,,51.45278,-2.50833,Europe/London,2016-06-22
Kingswood,GB,GBKSW,KSW,Kingswood,,51.45278,-2.50833,Europe/London,2016-06-22
Kinna,SE,SEKIA,KIA,Kinna,,57.50728,12.69463,Europe/Stockholm,2017-03-18
Kinshasa,CD,CDFIH,FIH,Kinshasa,,-4.32758,15.31357,Africa/Kinshasa,2020-05-28
Kinston,US,USQKL,QKL,Kinston,3112N 08610W,35.26266,-77.58164000000001,America/New_York,2017-05-23
Kipushi,CD,CDKPU,KPU,Kipushi,1145S 02714E,-11.76097,27.25135,Africa/Lubumbashi,2016-11-29
Kirchhain,DE,DEKHH,KHH,Kirchhain,,50.8272,8.92806,Europe/Berlin,2015-09-05
Kirchlengern,DE,DEKLG,KLG,Kirchlengern,,52.2,8.63333,Europe/Berlin,2011-04-25
Kirishi,RU,RUKIR,KIR,Kirishi,5927N 03201E,59.44712,32.02049,Europe/Moscow,2019-09-05
Kirkby,GB,GBKKB,KKB,Kirkby,5329N 00254W,53.48138,-2.89215,Europe/London,2017-06-12
Kirkby in Ashfield,GB,GBKBA,KBA,Kirkby in Ashfield,,53.099819999999994,-1.24379,Europe/London,2011-03-03
Kirkcaldy,GB,GBKKD,KKD,Kirkcaldy,,56.11683000000001,-3.15999,Europe/London,2017-06-12
Kirkintilloch,GB,GBKKT,KKT,Kirkintilloch,5555N 00410W,55.939330000000005,-4.15262,Europe/London,2017-06-15
Kirkkonummi,FI,FIKKI,KKI,Kirkkonummi,6007N 02426E,60.12381,24.43853,Europe/Helsinki,2014-09-25
Kirkland,CA,CAKIK,KIK,Kirkland,,45.45008,-73.86586,America/Toronto,2016-06-22
Kirkland,US,USKKZ,KKZ,Kirkland,4206N 08851W,47.681490000000004,-122.20873999999999,America/Los_Angeles,2017-03-09
Kirkland,US,USKL3,KL3,Kirkland,3548N 08639W,47.681490000000004,-122.20873999999999,America/Los_Angeles,2017-03-09
Kirkuk,IQ,IQKIK,KIK,Kirkuk,,35.468059999999994,44.39222,Asia/Baghdad,2016-06-22
Kirkwood,US,USIWJ,IWJ,Kirkwood,3934N 07541W,38.58339,-90.40678,America/Chicago,2017-05-23
Kirkwood,US,USKIR,KIR,Kirkwood,4202N 07547W,38.58339,-90.40678,America/Chicago,2017-05-23
Kirkwood,US,USKRQ,KRQ,Kirkwood,3842N 12004W,38.58339,-90.40678,America/Chicago,2017-05-23
Kirkwood,US,USKRZ,KRZ,Kirkwood,3951N 07604W,38.58339,-90.40678,America/Chicago,2017-05-23
Kirov,RU,RUKVX,KVX,Kirov,,58.59665,49.660070000000005,Europe/Kirov,2019-09-05
Kirovo-Chepetsk,RU,RUKCP,KCP,Kirovo-Chepetsk,5832N 05002E,58.55386,50.03986,Europe/Kirov,2019-09-05
Kirovsk,RU,RUKVK,KVK,Kirovsk,,67.61475,33.672740000000005,Europe/Moscow,2019-09-05
Kirovsk,RU,RUKVS,KVS,Kirovsk,6736N 03340E,67.61475,33.672740000000005,Europe/Moscow,2019-09-05
Kiruna,SE,SEKRN,KRN,Kiruna,,67.85571999999999,20.22513,Europe/Stockholm,2019-09-05
Kiryat Ono,IL,ILKNO,KNO,Kiryat Ono,3203N 03451E,32.061240000000005,34.85618,Asia/Jerusalem,2020-04-29
Kirzhach,RU,RUKRZ,KRZ,Kirzhach,5609N 03852E,56.152730000000005,38.855090000000004,Europe/Moscow,2019-09-05
Kisangani,CD,CDFKI,FKI,Kisangani,,0.5152800000000001,25.19099,Africa/Lubumbashi,2016-11-22
Kisaran,ID,IDKIS,KIS,Kisaran,0259N 09937E,2.9845,99.6158,Asia/Jakarta,2016-01-07
Kisarazu,JP,JPKZU,KZU,Kisarazu,,35.38329,139.93254,Asia/Tokyo,2017-07-22
Kisesa,TZ,TZKSS,KSS,Kisesa,0305S 03409E,-3.08333,34.15,Africa/Dar_es_Salaam,2018-07-04
Kishiwada,JP,JPKDA,KDA,Kishiwada,,34.46667,135.36667,Asia/Tokyo,2017-07-22
Kiskunfélegyháza,HU,HUKIS,KIS,Kiskunfelegyhaza,4643N 01951E,46.71213,19.84458,Europe/Budapest,2014-11-05
Kiskunhalas,HU,HUKSK,KSK,Kiskunhalas,,46.434020000000004,19.48479,Europe/Budapest,2014-11-05
Kissidougou,GN,GNKSI,KSI,Kissidougou,,9.1848,-10.09987,Africa/Conakry,2012-06-15
Kisumu,KE,KEKIS,KIS,Kisumu,,-0.10221000000000001,34.76171,Africa/Nairobi,2019-09-05
Kisvárda,HU,HUKIA,KIA,Kisvarda,4813N 02204E,48.21667,22.08333,Europe/Budapest,2019-05-04
Kitakami,JP,JPKTN,KTN,Kitakami,3917N 14107E,39.28333,141.11667,Asia/Tokyo,2017-07-22
Kitakyushu,JP,JPKKJ,KKJ,Kitakyushu,3350N 13050E,33.85181,130.85034,Asia/Tokyo,2017-07-22
Kitale,KE,KEKTL,KTL,Kitale,,1.0157200000000002,35.00622,Africa/Nairobi,2013-06-28
Kitami,JP,JPKIH,KIH,Kitami,4348N 14353E,43.803059999999995,143.89083,Asia/Tokyo,2017-07-22
Kitchener,CA,CAKTC,KTC,Kitchener,,43.42537,-80.5112,America/Toronto,2019-09-05
Kitgum,UG,UGKGM,KGM,Kitgum,0317N 03252E,3.2783300000000004,32.88667,Africa/Kampala,2018-03-17
Kitsuki,JP,JPKSF,KSF,Kitsuki,3325N 13137E,33.419979999999995,131.61837,Asia/Tokyo,2017-07-22
Kitui,KE,KEKIT,KIT,Kitui,0122S 03801E,-1.36696,38.01055,Africa/Nairobi,2013-06-27
Kitwe,ZM,ZMKIW,KIW,Kitwe,,-12.802430000000001,28.21323,Africa/Lusaka,2012-06-20
Kitzingen,DE,DEKIT,KIT,Kitzingen,,49.73973,10.15072,Europe/Berlin,2014-01-15
Kladno,CZ,CZKLD,KLD,Kladno,,50.14734,14.10285,Europe/Prague,2019-09-05
Klang,MY,MYKLA,KLA,Klang,0302N 10127E,3.03667,101.44333,Asia/Kuala_Lumpur,2019-04-10
Klaten,ID,IDKLE,KLE,Klaten,0742S 11035E,-7.705830000000001,110.60638999999999,Asia/Jakarta,2016-01-07
Klatovy,CZ,CZKTV,KTV,Klatovy,4924N 01317E,49.39552,13.29505,Europe/Prague,2019-03-19
Kleinmachnow,DE,DEKLW,KLW,Kleinmachnow,5224N 01315E,52.40786,13.22514,Europe/Berlin,2011-07-31
Klerksdorp,ZA,ZAKXE,KXE,Klerksdorp,,-26.85213,26.66672,Africa/Johannesburg,2019-09-05
Kleve,DE,DE67T,67T,Kleve,5358N 00924E,51.78826,6.13865,Europe/Berlin,2017-07-05
Kleve,DE,DEKLE,KLE,Kleve,5147N 00609E,51.78826,6.13865,Europe/Berlin,2017-07-05
Klimovsk,RU,RUKS2,KS2,Klimovsk,6116N 05337E,55.363519999999994,37.52984,Europe/Moscow,2019-09-05
Klimovsk,RU,RURZC,RZC,Klimovsk,5521N 03732E,55.363519999999994,37.52984,Europe/Moscow,2019-09-05
Klin,RU,RUKLI,KLI,Klin,5620N 03642E,56.333330000000004,36.73333,Europe/Moscow,2019-09-05
Klin,RU,RUKLN,KLN,Klin,5519N 03620E,56.333330000000004,36.73333,Europe/Moscow,2019-09-05
Klosterneuburg,AT,ATKTU,KTU,Klosterneuburg,4818N 01619E,48.305209999999995,16.32522,Europe/Vienna,2019-09-05
Kluang,MY,MYUAG,UAG,Kluang,0202N 10319E,2.0304599999999997,103.31689,Asia/Kuala_Lumpur,2015-03-28
Kluczbork,PL,PLKLU,KLU,Kluczbork,,50.972809999999996,18.21816,Europe/Warsaw,2010-09-25
Knjazevac,RS,RSKVC,KVC,Knjazevac,4334N 02215E,43.566340000000004,22.25701,Europe/Belgrade,2012-04-16
Knokke-Heist,BE,BEKHI,KHI,Knokke-Heist,5121N 00316E,51.35,3.26667,Europe/Brussels,2012-01-18
Knoxville,US,USKXE,KXE,Knoxville,4119N 09306W,35.960640000000005,-83.92074000000001,America/New_York,2017-03-09
Knoxville,US,USKXL,KXL,Knoxville,4157N 07726W,35.960640000000005,-83.92074000000001,America/New_York,2017-03-09
Knoxville,US,USKXV,KXV,Knoxville,3406N 09259W,35.960640000000005,-83.92074000000001,America/New_York,2017-03-09
Knoxville,US,USKZX,KZX,Knoxville,3335N 08553W,35.960640000000005,-83.92074000000001,America/New_York,2017-03-09
Knoxville,US,USOXV,OXV,Knoxville,4054N 09017W,35.960640000000005,-83.92074000000001,America/New_York,2017-03-09
Knoxville,US,USZF2,ZF2,Knoxville,3243N 08359W,35.960640000000005,-83.92074000000001,America/New_York,2017-03-09
Knysna,ZA,ZAKNY,KNY,Knysna,3402S 02304E,-34.03627,23.04713,Africa/Johannesburg,2016-03-09
Ko Samui,TH,THKSM,KSM,Ko Samui,0932N 09956E,9.53567,99.93567,Asia/Bangkok,2019-10-07
Kobe,JP,JPUKB,UKB,Kobe,3441N 13510E,34.6913,135.183,Asia/Tokyo,2019-09-16
Kobryn,BY,BYKBY,KBY,Kobryn,5213N 02421E,52.2138,24.3564,Europe/Minsk,2019-09-05
Kochi,JP,JPKCZ,KCZ,Kochi,,33.55,133.53333,Asia/Tokyo,2017-04-09
Kodinsk,RU,RUKDK,KDK,Kodinsk,5841N 09911E,58.60629,99.17398,Asia/Krasnoyarsk,2019-09-05
Koersel,BE,BEKOS,KOS,Koersel,5104N 00516E,51.059090000000005,5.27121,Europe/Brussels,2020-05-25
Koforidua,GH,GHKOF,KOF,Koforidua,0605N 00015W,6.09408,-0.25913,Africa/Accra,2019-12-06
Koga,JP,JPKGX,KGX,Koga,3343N 13028E,36.18333,139.71667,Asia/Tokyo,2017-07-22
Kogalym,RU,RUKGP,KGP,Kogalym,,62.26537,74.47906,Asia/Yekaterinburg,2019-09-05
Kogarah,AU,AUARA,ARA,Kogarah,3359S 15107E,-33.9681,151.13564,Australia/Sydney,2019-07-18
Koh Kong,KH,KHKKZ,KKZ,Koh Kong,,11.615310000000001,102.9838,Asia/Phnom_Penh,2017-02-11
Kohat,PK,PKOHT,OHT,Kohat,,33.581959999999995,71.44929,Asia/Karachi,2019-12-06
Kohtla-Järve,EE,EEKJE,KJE,Kohtla-Jarve,5924N 02716E,59.39861,27.273059999999997,Europe/Tallinn,2020-06-10
Kokhma,RU,RUKOH,KOH,Kokhma,5655N 04106E,56.93487,41.0915,Europe/Moscow,2012-01-17
Kokrajhar,IN,INKOR,KOR,Kokrajhar,2624N 09016E,26.40107,90.27286,Asia/Kolkata,2014-10-13
Koksijde,BE,BEKKS,KKS,Koksijde,5106N 00239E,51.11642,2.6377200000000003,Europe/Brussels,2012-01-18
Kokstad,ZA,ZAKKD,KKD,Kokstad,3033S 02925E,-30.54723,29.424120000000002,Africa/Johannesburg,2012-07-12
Kokubunji,JP,JPKKN,KKN,Kokubunji,3542N 13928E,35.702220000000004,139.47556,Asia/Tokyo,2017-07-22
Kolbermoor,DE,DEKOM,KOM,Kolbermoor,4750N 01203E,47.84965,12.06696,Europe/Berlin,2013-02-19
Kolda,SN,SNKDA,KDA,Kolda,,12.8939,-14.94125,Africa/Dakar,2016-12-03
Kolding,DK,DKKOL,KOL,Kolding,,55.4904,9.47216,Europe/Copenhagen,2019-09-05
Kollam,IN,INKUK,KUK,Kollam,1127N 07541E,8.88113,76.58469000000001,Asia/Kolkata,2016-06-10
Kolomna,RU,RUKLM,KLM,Kolomna,5504N 03846E,55.079440000000005,38.77833,Europe/Moscow,2019-09-05
Kolonnawa,LK,LKKLN,KLN,Kolonnawa,0655N 07953E,6.9329,79.8848,Asia/Colombo,2018-12-16
Kolpashevo,RU,RUKVO,KVO,Kolpashevo,5818N 08256E,58.31306,82.90889,Asia/Tomsk,2012-01-17
Kolwezi,CD,CDKWZ,KWZ,Kolwezi,,-10.714839999999999,25.466739999999998,Africa/Lubumbashi,2016-11-28
Kolín,CZ,CZKLN,KLN,Kolin,5001N 01512E,50.028059999999996,15.1998,Europe/Prague,2019-03-19
Komaki,JP,JPKKI,KKI,Komaki,,35.28333,136.91666999999998,Asia/Tokyo,2017-07-22
Komatipoort,ZA,ZAKOF,KOF,Komatipoort,,-25.43321,31.95478,Africa/Johannesburg,2012-07-12
Kombolcha,ET,ETKOA,KOA,Kombolcha,1105N 03944E,11.08155,39.743390000000005,Africa/Addis_Ababa,2017-08-11
Komló,HU,HUKLO,KLO,Komlo,4612N 01816E,46.19278,18.26494,Europe/Budapest,2011-02-11
Kommunar,RU,RUKMR,KMR,Kommunar,5936N 03023E,59.62056,30.39,Europe/Moscow,2019-09-05
Komotiní,GR,GRKOM,KOM,Komotini,4107N 02524E,41.119170000000004,25.40535,Europe/Athens,2020-06-10
Komárom,HU,HUKOM,KOM,Komarom,4744N 01807E,47.743179999999995,18.11913,Europe/Budapest,2020-06-10
Kon Tum,VN,VNKON,KON,Kon Tum,,14.354510000000001,108.00759,Asia/Ho_Chi_Minh,2014-01-08
Konakovo,RU,RUKOK,KOK,Konakovo,5642N 03647E,56.7,36.76667,Europe/Moscow,2019-09-05
Konakovo,RU,RUKON,KON,Konakovo,5713N 03359E,56.7,36.76667,Europe/Moscow,2019-09-05
Kondopoga,RU,RUKPA,KPA,Kondopoga,6212N 03417E,62.20565,34.261379999999996,Europe/Moscow,2019-09-05
Kongolo,CD,CDKOO,KOO,Kongolo,,-5.38532,27.000290000000003,Africa/Lubumbashi,2016-11-22
Kongsberg,NO,NOKSB,KSB,Kongsberg,,59.668580000000006,9.65017,Europe/Oslo,2019-12-12
Konin,PL,PLKON,KON,Konin,5212N 01814E,52.22338,18.25121,Europe/Warsaw,2019-09-05
Konjic,BA,BAKJC,KJC,Konjic,4337N 01758E,43.65126,17.960820000000002,Europe/Sarajevo,2018-12-27
Konongo,GH,GHKGO,KGO,Konongo,0637N 00112W,6.61667,-1.2166700000000001,Africa/Accra,2019-12-05
Konotop,UA,UAKTP,KTP,Konotop,5114N 03312E,51.240320000000004,33.20263,Europe/Kiev,2019-09-05
Konstancin-Jeziorna,PL,PLOYU,OYU,Konstancin-Jeziorna,5205N 02107E,52.0938,21.11761,Europe/Warsaw,2014-06-26
Konstanz,DE,DEKON,KON,Konstanz,,47.66033,9.17582,Europe/Berlin,2019-10-09
Kontich,BE,BEKON,KON,Kontich,5108N 00427E,51.13213,4.44706,Europe/Brussels,2011-02-10
Konya,TR,TRKYA,KYA,Konya,,37.87135,32.48464,Europe/Istanbul,2019-09-05
Konz,DE,DEKOZ,KOZ,Konz,,49.70045,6.5765199999999995,Europe/Berlin,2015-09-05
Koper,SI,SIKOP,KOP,Koper,,45.54694,13.729439999999999,Europe/Ljubljana,2019-02-26
Korba,TN,TNKOR,KOR,Korba,,36.57861,10.85861,Africa/Tunis,2018-08-05
Korbach,DE,DEKOH,KOH,Korbach,,51.27561,8.873,Europe/Berlin,2019-09-05
Koregaon,IN,INKGN,KGN,Koregaon,1839N 07405E,18.64573,74.05909,Asia/Kolkata,2014-10-13
Korenovsk,RU,RUKR9,KR9,Korenovsk,4528N 03927E,45.468990000000005,39.45136,Europe/Moscow,2019-09-05
Korhogo,CI,CIHGO,HGO,Korhogo,,9.45803,-5.62961,Africa/Abidjan,2017-12-28
Korkino,RU,RUKRK,KRK,Korkino,5453N 06123E,54.8913,61.3969,Asia/Yekaterinburg,2017-12-28
Korla,CN,CNKOL,KOL,Korla,,41.76055,86.15231,Asia/Urumqi,2017-07-21
Kornwestheim,DE,DEKOR,KOR,Kornwestheim,,48.86158,9.18569,Europe/Berlin,2013-02-16
Korostyshiv,UA,UAZUO,ZUO,Korostyshiv,5019N 02904E,50.31723,29.0563,Europe/Kiev,2018-06-07
Korsakov,RU,RUKOR,KOR,Korsakov,,46.6342,142.77722,Asia/Sakhalin,2019-09-05
Korschenbroich,DE,DEKBH,KBH,Korschenbroich,,51.191390000000006,6.51352,Europe/Berlin,2015-09-05
Korsør,DK,DKKRR,KRR,Korsor,,55.329930000000004,11.13857,Europe/Copenhagen,2019-09-05
Kortenberg,BE,BEKTB,KTB,Kortenberg,5053N 00432E,50.88982,4.5435300000000005,Europe/Brussels,2011-02-03
Kortrijk,BE,BEKJK,KJK,Kortrijk,5050N 00316E,50.82803,3.26487,Europe/Brussels,2019-09-05
Koryazhma,RU,RUKOY,KOY,Koryazhma,6118N 04707E,61.314330000000005,47.169140000000006,Europe/Moscow,2012-01-17
Korydallós,GR,GRKYD,KYD,Korydallos,3949N 02120E,37.98468,23.64711,Europe/Athens,2019-10-23
Korçë,AL,ALKRC,KRC,Korce,4037N 02046E,40.61861,20.780829999999998,Europe/Tirane,2020-06-11
Kos,GR,GRKGS,KGS,Kos,3652N 02715E,36.89295,27.287679999999998,Europe/Athens,2019-02-01
Koshigaya,JP,JPKOA,KOA,Koshigaya,3553N 13947E,35.89035,139.78916,Asia/Tokyo,2017-07-22
Kosong,KR,KRKSO,KSO,Kosong,3458N 12819E,38.378809999999994,128.4676,Asia/Seoul,2010-07-28
Kostanay,KZ,KZKSN,KSN,Kostanay,,53.21435,63.62463,Asia/Qostanay,2016-10-23
Kosti,SD,SDKST,KST,Kosti,1310N 03240E,13.1629,32.663470000000004,Africa/Khartoum,2014-05-28
Kostomuksha,RU,RUKMA,KMA,Kostomuksha,6441N 03049E,64.571,30.57667,Europe/Moscow,2015-12-12
Kostroma,RU,RUKMW,KMW,Kostroma,,57.76647,40.92686,Europe/Moscow,2019-09-05
Koszalin,PL,PLOSZ,OSZ,Koszalin,,54.19438,16.172220000000003,Europe/Warsaw,2019-09-05
Kot Addu,PK,PKADK,ADK,Kot Addu,,30.469070000000002,70.96699,Asia/Karachi,2019-12-06
Kota,IN,INKTU,KTU,Kota,,25.18254,75.83906999999999,Asia/Kolkata,2019-02-28
Kota Bharu,MY,MYKBR,KBR,Kota Bharu,,6.12361,102.24333,Asia/Kuala_Lumpur,2019-04-10
Kota Tinggi,MY,MYKTI,KTI,Kota Tinggi,,1.7381,103.8999,Asia/Kuala_Lumpur,2012-01-17
Kotido,UG,UGKTD,KTD,Kotido,0258N 03407E,2.9805599999999997,34.13306,Africa/Kampala,2016-06-22
Kotka,FI,FIKTK,KTK,Kotka,6028N 02655E,60.4664,26.94582,Europe/Helsinki,2019-09-05
Kotlas,RU,RUKSZ,KSZ,Kotlas,,61.25745,46.64963,Europe/Moscow,2019-09-05
Kotri,PK,PKKOT,KOT,Kotri,,25.365660000000002,68.30830999999999,Asia/Karachi,2019-12-06
Kottayam,IN,INKYM,KYM,Kottayam,0935N 07631E,9.58692,76.52131999999999,Asia/Kolkata,2014-10-13
Koudougou,BF,BFKOU,KOU,Koudougou,1214N 00222W,12.25263,-2.36272,Africa/Ouagadougou,2013-02-08
Koulamoutou,GA,GAKOU,KOU,Koulamoutou,0107S 01230E,-1.13667,12.463989999999999,Africa/Libreville,2016-11-27
Koulikoro,ML,MLIKO,IKO,Koulikoro,,12.86273,-7.55985,Africa/Bamako,2012-01-18
Koumra,TD,TDKMR,KMR,Koumra,0854N 01733E,8.912560000000001,17.55392,Africa/Ndjamena,2012-01-18
Koungou,YT,YTKNG,KNG,Koungou,1244S 04512E,-12.73361,45.20417,Indian/Mayotte,2012-02-07
Kourou,GF,GFQKR,QKR,Kourou,0509N 05238W,5.1628099999999995,-52.64265,America/Cayenne,2019-02-26
Kousséri,CM,CMKSI,KSI,Kousseri,1204N 01501E,12.076889999999999,15.030629999999999,Africa/Douala,2020-06-10
Koutiala,ML,MLKTX,KTX,Koutiala,,12.39173,-5.46421,Africa/Bamako,2013-11-09
Kouvola,FI,FIKVO,KVO,Kouvola,,60.86666999999999,26.7,Europe/Helsinki,2014-09-25
Kovilpatti,IN,INVPT,VPT,Kovilpatti,0910N 07752E,9.171669999999999,77.86989,Asia/Kolkata,2014-10-14
Kovrov,RU,RUKOV,KOV,Kovrov,5621N 04119E,56.35722,41.31917,Europe/Moscow,2019-09-05
Kowloon,HK,HKKWN,KWN,Kowloon,2218N 11410E,22.316670000000002,114.18333,Asia/Hong_Kong,2013-07-07
Kozan,TR,TRKZN,KZN,Kozan,,37.45517,35.81573,Europe/Istanbul,2012-01-18
Kozienice,PL,PLKZE,KZE,Kozienice,5135N 02134E,51.58294,21.54779,Europe/Warsaw,2019-02-16
Kozyatyn,UA,UAVA5,VA5,Kozyatyn,4943N 02850E,49.7164,28.83858,Europe/Kiev,2020-05-13
Kozáni,GR,GRKZI,KZI,Kozani,4018N 02147E,40.30069,21.78896,Europe/Athens,2019-03-15
Kpandu,GH,GHKPA,KPA,Kpandu,0700N 00017E,6.995360000000001,0.29306,Africa/Accra,2019-12-06
Kraaifontein,ZA,ZAZCW,ZCW,Kraaifontein,3351S 01843E,-33.848079999999996,18.717229999999997,Africa/Johannesburg,2013-08-18
Krabi,TH,THKRV,KRV,Krabi,0804N 09844E,8.072569999999999,98.91051999999999,Asia/Bangkok,2015-03-04
Kragujevac,RS,RSKGV,KGV,Kragujevac,4401N 02055E,44.01667,20.91667,Europe/Belgrade,2019-09-05
Kralendijk,BQ,BQKRA,KRA,Kralendijk,1209N 06816W,12.15,-68.26666999999999,America/Kralendijk,2019-09-05
Kraljevo,RS,RSKRA,KRA,Kraljevo,4344N 02041E,43.72583,20.68944,Europe/Belgrade,2019-12-08
Kralupy nad Vltavou,CZ,CZKNV,KNV,Kralupy nad Vltavou,5014N 01419E,50.24107,14.31149,Europe/Prague,2019-03-20
Kranj,SI,SIKRJ,KRJ,Kranj,,46.23887,14.35561,Europe/Ljubljana,2014-04-27
Krapkowice,PL,PLKKE,KKE,Krapkowice,,50.47515,17.96539,Europe/Warsaw,2010-09-25
Krasnoarmeysk,RU,RUKMK,KMK,Krasnoarmeysk,5606N 03808E,56.1,38.13333,Europe/Moscow,2012-04-04
Krasnodar,RU,RUKRR,KRR,Krasnodar,,45.04484,38.97603,Europe/Moscow,2019-02-27
Krasnogorsk,RU,RUKRS,KRS,Krasnogorsk,5549N 03719E,55.82036,37.33017,Europe/Moscow,2012-01-17
Krasnokamsk,RU,RUKNK,KNK,Krasnokamsk,5804N 05544E,58.0796,55.7552,Asia/Yekaterinburg,2019-09-05
Krasnoobsk,RU,RUKRN,KRN,Krasnoobsk,5455N 08258E,54.9198,82.9909,Asia/Novosibirsk,2012-01-17
Krasnoyarsk,RU,RUKRA,KRA,Krasnoyarsk,5601N 09304E,56.018390000000004,92.86717,Asia/Krasnoyarsk,2017-06-22
Krasnoyarsk,RU,RUKSN,KSN,Krasnoyarsk,4722N 14232E,56.018390000000004,92.86717,Asia/Krasnoyarsk,2017-06-22
Krasnystaw,PL,PLKRA,KRA,Krasnystaw,,50.98464,23.1742,Europe/Warsaw,2019-09-05
Krasnyy Sulin,RU,RUROO,ROO,Krasnyy Sulin,4753N 04043E,47.89221,40.070370000000004,Europe/Moscow,2013-05-07
Krathum Baen,TH,THKRN,KRN,Krathum Baen,1339N 10016E,13.6533,100.25972,Asia/Bangkok,2012-01-16
Krefeld,DE,DEKRE,KRE,Krefeld,5120N 00634E,51.33645,6.55381,Europe/Berlin,2019-09-05
Kremenchuk,UA,UAKRE,KRE,Kremenchuk,4904N 03325E,49.062529999999995,33.40484,Europe/Kiev,2020-05-19
Kretinga,LT,LTKRE,KRE,Kretinga,5553N 02114E,55.8888,21.24448,Europe/Vilnius,2016-11-28
Kreuzau,DE,DEKZU,KZU,Kreuzau,,50.746990000000004,6.49069,Europe/Berlin,2013-04-22
Kreuztal,DE,DEKRL,KRL,Kreuztal,,50.96775,7.98848,Europe/Berlin,2015-09-04
Kribi,CM,CMKBI,KBI,Kribi,,2.93725,9.90765,Africa/Douala,2018-05-29
Kriel,ZA,ZAKRI,KRI,Kriel,2616S 02914E,-26.273909999999997,29.2253,Africa/Johannesburg,2016-03-10
Krimpen aan den IJssel,NL,NLKAI,KAI,Krimpen aan den IJssel,5155N 00436E,51.91667,4.60278,Europe/Amsterdam,2017-10-17
Krishnagiri,IN,INKGI,KGI,Krishnagiri,1232N 07814E,12.519210000000001,78.21382,Asia/Kolkata,2014-10-14
